label,text
0,not enufcredeit tocall.shall ileave uni at 6 +get a bus to yor house?
0,kent vale lor... ü wait 4 me there ar?
1,"hi there, 2nights ur lucky night! uve been invited 2 xchat, the uks wildest chat! txt chat to 86688 now! 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs"
0,pleassssssseeeeee tel me v avent done sportsx
1,freemsg: our records indicate you may be entitled to 3750 pounds for the accident you had. to claim for free reply with yes to this msg. to opt out text stop
1,monthly password for wap. mobsi.com is 391784. use your wap phone not pc.
0,the greatest test of courage on earth is to bear defeat without losing heart....gn tc
0,"edison has rightly said, ""a fool can ask more questions than a wise man can answer"" now you know why all of us are speechless during viva.. gm,gn,ge,gnt:-)"
0,good morning princess! how are you?
0,pls go ahead with watts. i just wanted to be sure. do have a great weekend. abiola
0,lol i know! they're so dramatic. schools already closed for tomorrow. apparently we can't drive in the inch of snow were supposed to get.
0,or remind me in a few hrs.
1,free for 1st week! no1 nokia tone 4 ur mobile every week just txt nokia to 8077 get txting and tell ur mates. www.getzed.co.uk pobox 36504 w45wq 16+ norm150p/tone
0,i need you to be in my strong arms...
0,"derp. which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
0,"i'm used to it. i just hope my agents don't drop me since i've only booked a few things this year. this whole me in boston, them in nyc was an experiment."
0,cause i'm not freaky lol
0,"no i'm good for the movie, is it ok if i leave in an hourish?"
0,is that seriously how you spell his name?
0,i plane to give on this month end.
0,i know complain num only..bettr directly go to bsnl offc nd apply for it..
0,i don wake since. i checked that stuff and saw that its true no available spaces. pls call the embassy or send a mail to them.
0,hope you are feeling great. pls fill me in. abiola
0,"si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx"
0,tell me pa. how is pain de.
0,no he didn't. spring is coming early yay!
0,good. good job. i like entrepreneurs
0,networking job is there.
0,oh ho. is this the first time u use these type of words
0,for my family happiness..
0,"solve d case : a man was found murdered on  &lt;decimal&gt; . &lt;#&gt;  afternoon. 1,his wife called police. 2,police questioned everyone. 3,wife: sir,i was sleeping, when the murder took place. 4.cook: i was cooking. 5.gardener: i was picking vegetables. 6.house-maid: i went 2 d post office. 7.children: we went 2 play. 8.neighbour: we went 2 a marriage. police arrested d murderer immediately. who's it? reply with reason, if u r brilliant."
0,"good afternoon, my love. how goes your day ? what are you up to ? i woke early and am online waiting for you ... hmmm ... italian boy is online i see . *grins*"
0,"that‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
0,headin towards busetop
0,for many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
0,"just looked it up and addie goes back monday, sucks to be her"
0,"sorry, i'll call you  later. i am in meeting sir."
0,"mostly sports type..lyk footbl,crckt.."
0,you're right i have now that i think about it
0,india have to take lead:)
0,look at the fuckin time. what the fuck you think is up
1,urgent! we are trying to contact you. last weekends draw shows that you have won a £900 prize guaranteed. call 09061701851. claim code k61. valid 12hours only
0,get me out of this dump heap. my mom decided to come to lowes. boring.
0,i had askd u a question some hours before. its answer
0,i think just yourself …thanks and see you tomo
0,you busy or can i come by at some point and figure out what we're doing tomorrow
0,pls give her the food preferably pap very slowly with loads of sugar. you can take up to an hour to give it. and then some water. very very slowly.
1,"you are being contacted by our dating service by someone you know! to find out who it is, call from a land line 09050000878. pobox45w2tg150p"
0,then ü wait 4 me at bus stop aft ur lect lar. if i dun c ü then i go get my car then come back n pick ü.
0,my sort code is  and acc no is . the bank is natwest. can you reply to confirm i've sent this to the right person!
0,"remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same."
0,"what's up bruv, hope you had a great break. do have a rewarding semester."
0,those were my exact intentions
0,hi:)cts employee how are you?
0,if you don't respond imma assume you're still asleep and imma start calling n shit
0,happy birthday... may u find ur prince charming soon n dun work too hard...
0,i'm on the bus. love you
0,already one guy loving you:-.
0,i had it already..sabarish asked me to go..
0,god's love has no limit. god's grace has no measure. god's power has no boundaries. may u have god's endless blessings always in ur life...!! gud ni8
0,i thank you so much for all you do with selflessness. i love you plenty.
1,private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call 08719899230 identifier code: 41685 expires 07/11/04
0,i'm in class. did you get my text.
0,645
0,i need details about that online job.
0,i'm home. ard wat time will u reach?
0,"sure, but make sure he knows we ain't smokin yet"
0,somebody should go to andros and steal ice
1,"hot live fantasies call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national rate call"
0,do you want bold 2 or bb torch
0,aight what time you want me to come up?
0,miss call miss call khelate kintu opponenter miss call dhorte lage. thats d rule. one with great phone receiving quality wins.
0,"are you being good, baby? :)"
0,raji..pls do me a favour. pls convey my birthday wishes to nimya. pls. today is her birthday.
0,:-( sad puppy noise
0,"mum, i've sent you many many messages since i got here. i just want to know that you are actually getting them. do enjoy the rest of your day."
0,i miss you so much i'm so desparate i have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. i love you
1,urgent this is our 2nd attempt to contact u. your £900 prize from yesterday is still awaiting collection. to claim call now 09061702893
0,when you came to hostel.
0,no you'll just get a headache trying to figure it out. u can trust me to do the math. i promise. o:-)
0,anything lor but toa payoh got place 2 walk meh...
0,ok i'm coming home now.
0,also track down any lighters you can find
0,actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com
0,i'm now but have to wait till 2 for the bus to pick me.
0,"that's fine, i'll bitch at you about it later then"
0,surly ill give it to you:-) while coming to review.
0,i've sent ü my part..
0,hi. hope you had a good day. have a better night.
0,shuhui say change 2 suntec steamboat? u noe where? where r u now?
0,i dont want to hear anything
0,"wow ... i love you sooo much, you know ? i can barely stand it ! i wonder how your day goes and if you are well, my love ... i think of you and miss you"
0,ok
0,i cant pick the phone right now. pls send a message
0,pls send me the correct name da.
0,thanx u darlin!im cool thanx. a few bday drinks 2 nite. 2morrow off! take care c u soon.xxx
0,2marrow only. wed at  &lt;#&gt;  to 2 aha.
0,hi! you just spoke to maneesha v. we'd like to know if you were satisfied with the experience. reply toll free with yes or no.
0,its a laptop take it with you.
0,"a famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'married'"
0,jus finish my lunch on my way home lor... i tot u dun wan 2 stay in sch today...
0,"awesome, text me when you're restocked"
0,if i was i wasn't paying attention
1,"urgent! your mobile no 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call 09066362231 asap! box97n7qp, 150ppm"
0,pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
1,"goal! arsenal 4 (henry, 7 v liverpool 2 henry scores with a simple shot from 6 yards from a pass by bergkamp to give arsenal a 2 goal margin after 78 mins."
0,yes. i come to nyc for audiitions and am trying to relocate.
0,that means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
0,have you had a good day? mine was really busy are you up to much tomorrow night?
0,yesterday its with me only . now am going home.
0,"did he say how fantastic i am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think i would be the first person 2 die from n v q?"
1,"think ur smart ? win £200 this week in our weekly quiz, text play to 85222 now!t&cs winnersclub po box 84, m26 3uz. 16+. gbp1.50/week"
